Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale
64.0	0.9067367698143793	0.024014239746804934	1e-06
65.0	0.9096193210248726	0.023705967717611	1e-06
66.0	0.9108939688210103	0.024251354332822765	1e-06
67.0	0.9165561898361327	0.02460426913611289	1e-06
68.0	0.9231847358065159	0.02509945811411367	1e-06
69.0	0.9261315913925203	0.02394125787033737	1e-06
70.0	0.9185394889920251	0.023431255901604067	1e-06
71.0	0.9235853023310197	0.023633199845970815	1e-06
72.0	0.9290000082234124	0.02385799517601171	1e-06
73.0	0.9328257139749528	0.02395131738596214	1e-06
74.0	0.9359185884273049	0.023934582637943243	1e-06
75.0	0.9344259315161341	0.023739312308131023	1e-06
76.0	0.9342119273080635	0.02358855266582882	1e-06
77.0	0.9380112235667319	0.023693320058402946	1e-06
78.0	0.9476524565254856	0.02393309552495085	1e-06
79.0	0.9485669378229	0.02375957033695468	1e-06
80.0	0.9527679534458359	0.023983432478719563	1e-06
81.0	0.9570285192894912	0.024071353928248516	1e-06
82.0	0.9616592566245892	0.024287204087375898	1e-06
83.0	0.9647268145359252	0.024369276925761782	1e-06
84.0	0.9681541017903815	0.02447261389435027	1e-06
85.0	0.9707474825382574	0.02451934617070288	1e-06
86.0	0.9648306650548379	0.02429960327704349	1e-06
87.0	0.9680035709898451	0.024361423315107184	1e-06
88.0	0.9687565657301104	0.024807143113344414	1e-06
89.0	0.9736760631085418	0.024885570599170855	1e-06
90.0	0.9754799786665809	0.024906057673915443	1e-06
91.0	0.9675786524690078	0.02484247180899972	1e-06
92.0	0.9656288107205753	0.024767047245589917	1e-06
93.0	0.9700128900830618	0.02523171341754887	1e-06
94.0	0.9661970262926427	0.025074124280033395	1e-06
95.0	0.9625657040538904	0.024583008789196677	1e-06
96.0	0.9633255929477054	0.024576269087367424	1e-06
97.0	0.9627966323100853	0.024526357972684973	1e-06
98.0	0.9655967937594523	0.024512378317974492	1e-06
99.0	0.9684623276777318	0.024555701232919187	1e-06
100.0	0.9679923378663222	0.024268456733870673	1e-06
101.0	0.9639384490335479	0.024144772381562905	1e-06
102.0	0.971021131799009	0.02429247414690931	1e-06
103.0	0.968190154304217	0.023937676185880063	1e-06
104.0	0.9912603334452326	0.024729160055936547	1e-06
105.0	0.9842263239890764	0.025005368607258428	1e-06
106.0	0.9800640010469353	0.025399257948160784	1e-06
107.0	0.9694354020759235	0.02452339367890897	1e-06
108.0	0.9627044271867577	0.02486010285091517	1e-06
109.0	0.957824345729912	0.02525689063945648	1e-06
110.0	0.9588639798831785	0.025785422350753356	1e-06
111.0	0.9690455708234749	0.02626893842769762	1e-06
112.0	0.967360305925377	0.025579725121650236	1e-06
113.0	0.9700010652416073	0.02617274613458654	1e-06
114.0	0.9622727166518775	0.026019138254210893	1e-06
115.0	0.9620364191905979	0.02633100245051334	1e-06
116.0	0.9656416768501261	0.02681139845691961	1e-06
117.0	0.9889122499628512	0.02785576190910651	1e-06
118.0	0.9900866864940476	0.028098117593704838	1e-06
119.0	0.9843716503933906	0.02784180569295456	1e-06
120.0	0.9877337433213326	0.027972766074455976	1e-06
121.0	0.9942718514716894	0.028304651654248527	1e-06
122.0	0.9975653947124463	0.028533262775227688	1e-06
123.0	0.9970755890733666	0.027795202467149394	1e-06
124.0	0.9875100628316011	0.027610133526141892	1e-06
125.0	0.9940542029628081	0.028146094369004775	1e-06
126.0	0.9928521315238243	0.028055680153472706	1e-06
127.0	0.992286626371689	0.028055981189226496	1e-06
128.0	0.9974513473694926	0.028496420282504032	1e-06
129.0	1.0209841432512836	0.029344362087328216	1e-06
130.0	1.011983878155835	0.029095862738460054	1e-06
131.0	1.0031905508316226	0.028927843803374993	1e-06
132.0	0.9941981753036557	0.02878043090955726	1e-06
133.0	0.9864629153390372	0.028616281690128167	1e-06
134.0	0.9813602757681135	0.028473175193157268	1e-06
135.0	0.9733783137280678	0.0283210814799895	1e-06
136.0	0.9662575406017491	0.02816754653480664	1e-06
137.0	0.9654720893335764	0.028088007152228315	1e-06
138.0	0.961676939750042	0.028104663192921948	1e-06
139.0	0.9648567798925151	0.028146961863411642	1e-06
140.0	0.962502215808329	0.028065568833842123	1e-06
141.0	0.9563093451132736	0.027879731003248507	1e-06
142.0	0.956050578938257	0.028087247543540503	1e-06
143.0	0.9527756627243069	0.027976030851524437	1e-06
144.0	0.9469123134771942	0.027844368528409113	1e-06
145.0	0.9403688777976504	0.02770665698660058	1e-06
146.0	0.9464508436646646	0.028099035326409765	1e-06
147.0	0.939561581072839	0.02796761834586644	1e-06
148.0	0.9246007659259914	0.026243706910987964	1e-06
149.0	0.9654072875145633	0.027755133092407788	1e-06
150.0	0.9614712395164915	0.027635409313684193	1e-06
151.0	0.9556320310109605	0.027503898482695355	1e-06
152.0	0.9495021848296236	0.02737816353361444	1e-06
153.0	0.9437977471156833	0.027252080971777372	1e-06
154.0	0.9392936969288588	0.027267676509455104	1e-06
155.0	0.9409139423803681	0.027292304427430157	1e-06
156.0	0.9422788183159441	0.02725596465916601	1e-06
157.0	0.9410800327623167	0.02720011289413319	1e-06
158.0	0.9361045804364748	0.02707180608964845	1e-06
159.0	0.930234740262944	0.02687492362324299	1e-06
160.0	0.9248776951232439	0.02677731570336871	1e-06
161.0	0.9200039656930747	0.026747648044210533	1e-06
162.0	0.915241536808922	0.026648446240059864	1e-06
163.0	0.9114628442276589	0.02653804138356094	1e-06
164.0	0.9062103989092006	0.026445416351605553	1e-06
165.0	0.9024455509692013	0.026337288776687562	1e-06
166.0	0.9062463752814096	0.026349661222989495	1e-06
167.0	0.9322766630399728	0.026934352258401167	1e-06
168.0	0.9281058945511806	0.026827938817712595	1e-06
169.0	0.9310474975638678	0.02376638684288966	1e-06
170.0	0.9316914651952756	0.023734625758532045	1e-06
171.0	0.8523425179920082	0.02033462356559359	1e-06
172.0	0.8399417932989005	0.020562671108285906	1e-06
173.0	0.8460545624532653	0.020675730579575984	1e-06
174.0	0.8469836095698189	0.020664523507858697	1e-06
175.0	0.843679708291309	0.02060832291565356	1e-06
176.0	0.8424462530247446	0.020561560235548348	1e-06
177.0	0.8322925422200395	0.020764396044373638	1e-06
178.0	0.830228007551558	0.020699266869554343	1e-06
179.0	0.8278919765844264	0.020634133592221306	1e-06
180.0	0.8195944514408078	0.020893520868796988	1e-06
181.0	0.8164146604372877	0.02078081550628198	1e-06
182.0	0.8137836534311907	0.02071287047254801	1e-06
183.0	0.8131428034146848	0.0206601530753251	1e-06
184.0	0.8142402158953334	0.020660799738204026	1e-06
185.0	0.8113203897482135	0.020639127406486654	1e-06
186.0	0.835058166508462	0.02105500347387977	1e-06
187.0	0.8387877587801064	0.021069592585153656	1e-06
188.0	0.8441918767203689	0.021283094365752986	1e-06
189.0	0.8436693381258845	0.021248829546433715	1e-06
190.0	0.8491656724156793	0.02136801433391433	1e-06
191.0	0.8479516389180305	0.021068237289868112	1e-06
192.0	0.7983570468879566	0.01776494662737201	1e-06
193.0	0.8027580256872332	0.01794817708813978	1e-06
194.0	0.8002441297379604	0.018225616004262174	1e-06
195.0	0.807175440372557	0.01721493855204818	1e-06
196.0	0.7818030118463795	0.01345633820706358	1e-06
197.0	0.7793197252115914	0.013539913416010166	1e-06
198.0	0.771658569364672	0.013687042376799803	1e-06
199.0	0.7700574351475715	0.013674243222083216	1e-06
200.0	0.7686935966729843	0.013655582169816953	1e-06
201.0	0.7683944412757706	0.01362027708359343	1e-06
202.0	0.7676565843556313	0.013597873691348026	1e-06
203.0	0.7660143054193541	0.013658554402234794	1e-06
204.0	0.764235530985423	0.013735958667816378	1e-06
205.0	0.7627839069539795	0.013718174436174256	1e-06
206.0	0.75614715996267	0.013846767884562624	1e-06
207.0	0.756870433830398	0.013856649002648384	1e-06
208.0	0.7559837594654567	0.013832786210543454	1e-06
209.0	0.7577926324179171	0.013675038009958815	1e-06
210.0	0.7574205394538519	0.013772830330405097	1e-06
211.0	0.7563392221788997	0.013826297349791045	1e-06
212.0	0.7563977414709349	0.013804160805200649	1e-06
213.0	0.75494133507132	0.013782357232958932	1e-06
214.0	0.7495100924148289	0.013938360900045662	1e-06
215.0	0.7483609646530361	0.013911391946263707	1e-06
216.0	0.7433324969264681	0.01399457157198733	1e-06
217.0	0.7431321510161021	0.013976038880714872	1e-06
218.0	0.7440298382005928	0.013819488845375398	1e-06
219.0	0.7458171343830508	0.013945193033158885	1e-06
220.0	0.7458515666985486	0.013921241823385838	1e-06
221.0	0.7441641806059381	0.013916948689190713	1e-06
222.0	0.7457168851241103	0.01396093340700077	1e-06
223.0	0.7463878844069627	0.013982935101115824	1e-06
224.0	0.7485580460180747	0.014104907086708928	1e-06
225.0	0.7464229034047127	0.01419366983306748	1e-06
226.0	0.7497494230990496	0.014291450197362237	1e-06
227.0	0.7487988777045483	0.014317778825690328	1e-06
228.0	0.7517593637038871	0.014416809734118729	1e-06
229.0	0.7522824608016044	0.014398457883298825	1e-06
230.0	0.753195477109273	0.014519195217656036	1e-06
231.0	0.7543539231722086	0.014513957839177513	1e-06
232.0	0.7553573363640427	0.014554666468153262	1e-06
233.0	0.7578718696194975	0.014609501554229411	1e-06
234.0	0.7586711044586358	0.0146054170182701	1e-06
235.0	0.7609064371847741	0.014683714981309921	1e-06
236.0	0.7629058541567112	0.014796008291004676	1e-06
237.0	0.7651810116439127	0.014887602338071142	1e-06
238.0	0.7632865411044936	0.01487848488892733	1e-06
239.0	0.7618192072359314	0.014850475223476019	1e-06
240.0	0.7638122943455198	0.014863270120344605	1e-06
241.0	0.7659493189033205	0.014933274442004464	1e-06
