Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale
43.0	0.8107293157216379	0.01539088419848189	1e-06
44.0	0.8010466839790034	0.01582434511345901	1e-06
45.0	0.8082844866991031	0.01644741128587784	1e-06
46.0	0.837405269474687	0.01795465142749506	1e-06
47.0	0.8393886058520988	0.01797243458145866	1e-06
48.0	0.8348883401184828	0.017828953857374527	1e-06
49.0	0.8350409090086727	0.017671177659804024	1e-06
50.0	0.8316206986443186	0.018428981907276477	1e-06
51.0	0.7774973137990879	0.020307497830751038	1e-06
52.0	0.7729378646211073	0.020079396274731674	1e-06
53.0	0.7676786870134306	0.02000245130565633	1e-06
54.0	0.7625978777543203	0.0199267114831599	1e-06
55.0	0.7665311791272056	0.019951579605810517	1e-06
56.0	0.7254638050327372	0.016707486019882454	1e-06
57.0	0.7332524767175087	0.016674587053008515	1e-06
58.0	0.7323450068556451	0.01655071441042677	1e-06
59.0	0.7340463096160454	0.016447373307491298	1e-06
60.0	0.6612332429099381	0.01432729957675873	1e-06
61.0	0.6586120688286402	0.014308028017231843	1e-06
62.0	0.6588202108353372	0.014280888956061229	1e-06
63.0	0.6577643248348884	0.014232521053577252	1e-06
64.0	0.655729089639179	0.014197426906362772	1e-06
65.0	0.6563760255100708	0.014187019360716448	1e-06
66.0	0.6689449421980549	0.014199076262385863	1e-06
67.0	0.6844519088771981	0.014240415415298475	1e-06
68.0	0.692600081797901	0.014030961806359593	1e-06
69.0	0.699465560727392	0.014272831799513898	1e-06
70.0	0.7034924896858725	0.01451517823535377	1e-06
71.0	0.7012632026032795	0.014499617966781963	1e-06
72.0	0.6992539333103697	0.01450387707279528	1e-06
73.0	0.7001840488714598	0.014457449415339827	1e-06
74.0	0.7033207774000252	0.01486241416931923	1e-06
75.0	0.7014094328377757	0.014828625311306336	1e-06
76.0	0.6992826946149038	0.014813272133869237	1e-06
77.0	0.7001215512407493	0.014747131280843732	1e-06
78.0	0.7014523750876688	0.014843806156286811	1e-06
79.0	0.7148404824023731	0.01511959196968141	1e-06
80.0	0.7144934404137732	0.014816262417809188	1e-06
81.0	0.7125330020311789	0.014779984979044723	1e-06
82.0	0.7105413969246389	0.0147471603240014	1e-06
83.0	0.7025808703750944	0.014319405271396687	1e-06
84.0	0.7005388457683828	0.014294309417922046	1e-06
85.0	0.7029088791813006	0.014275398104664465	1e-06
86.0	0.697034436202487	0.014226224547588555	1e-06
87.0	0.6948280864275757	0.01421836969517224	1e-06
88.0	0.6951288079883127	0.014181976147116642	1e-06
89.0	0.6977636255017239	0.013901536665606088	1e-06
90.0	0.695709983087351	0.013888179869793127	1e-06
91.0	0.6936680640169796	0.013879420581011827	1e-06
92.0	0.6880201961686696	0.013871255935610975	1e-06
93.0	0.6935097450891272	0.01406508942626256	1e-06
94.0	0.6943007857329037	0.014055604575747139	1e-06
95.0	0.6935238838238134	0.014024178339622885	1e-06
96.0	0.694661689694811	0.014020287316470684	1e-06
97.0	0.7053414905351224	0.013476761664492744	1e-06
98.0	0.7038426432458079	0.013448796368669374	1e-06
99.0	0.7073435553201612	0.013299871849865714	1e-06
100.0	0.6990756238925537	0.013464390625529591	1e-06
101.0	0.6964661567869462	0.01346385222156507	1e-06
102.0	0.7206528127616011	0.014031700984014971	1e-06
103.0	0.7194196736638363	0.0139918278460548	1e-06
104.0	0.7177980430328587	0.013962582129136428	1e-06
105.0	0.7167843847673887	0.013928730943061034	1e-06
106.0	0.7148981130896696	0.013937825215689205	1e-06
107.0	0.7154397676949655	0.01390343393738062	1e-06
108.0	0.7135752004276605	0.01388524316237827	1e-06
109.0	0.7133453142157462	0.013900830997598486	1e-06
110.0	0.7110564469853272	0.014131789199749483	1e-06
111.0	0.7090058540864969	0.014115119406471305	1e-06
112.0	0.706965642615786	0.014105709178545273	1e-06
113.0	0.6867040370031501	0.014199737839030644	1e-06
114.0	0.6897007097162932	0.014179244680214392	1e-06
115.0	0.691781449871017	0.013939826327219613	1e-06
116.0	0.6954681528809598	0.013924412415032238	1e-06
117.0	0.6935916377679787	0.013924203008714412	1e-06
118.0	0.6953976665518881	0.013897314306727243	1e-06
119.0	0.6938573233125314	0.013926111718307608	1e-06
120.0	0.692081020516179	0.01393108438015268	1e-06
121.0	0.6901760749073175	0.013874811812458763	1e-06
122.0	0.6725752358877676	0.01412877661636445	1e-06
123.0	0.6742373360022097	0.014103273905717272	1e-06
124.0	0.6738611776818013	0.014069044698688407	1e-06
125.0	0.6809182565219645	0.014229329078149878	1e-06
126.0	0.6796849005311371	0.01418725339073581	1e-06
127.0	0.681815029803887	0.014307401182464728	1e-06
128.0	0.6818667705549002	0.014369228666089043	1e-06
129.0	0.6832531370015589	0.014399841078504434	1e-06
130.0	0.6822766672009013	0.01443181868739121	1e-06
131.0	0.6852474978555124	0.014568659020436647	1e-06
132.0	0.6860292221220516	0.014559003862837892	1e-06
133.0	0.685225410967113	0.014529298209505064	1e-06
134.0	0.685914999410112	0.014484524227040222	1e-06
135.0	0.6848187451617633	0.014511346560559888	1e-06
136.0	0.6843031600524819	0.014477731364970246	1e-06
137.0	0.6878694449665278	0.014524320311230975	1e-06
138.0	0.6871563371388886	0.014495657870526302	1e-06
139.0	0.6879428565670038	0.014578063267742187	1e-06
140.0	0.6748760802885826	0.014883863139200686	1e-06
141.0	0.6742210833229475	0.014849424171279713	1e-06
142.0	0.6817614211695935	0.01509288025644233	1e-06
143.0	0.681673900093909	0.015071498542543886	1e-06
144.0	0.6802321771678181	0.015080870955393628	1e-06
145.0	0.6785152925575196	0.015055560954750717	1e-06
146.0	0.6788769509889256	0.015039690484599992	1e-06
147.0	0.6792065536143077	0.015024377507992731	1e-06
148.0	0.6791838964258767	0.014991735578396557	1e-06
149.0	0.6834358187176837	0.01499266956531246	1e-06
150.0	0.6823292128614686	0.014933392737957648	1e-06
151.0	0.6933908142045774	0.015012646311750866	1e-06
152.0	0.694327543174659	0.014847520937889453	1e-06
153.0	0.6968963194651183	0.015015032879087425	1e-06
154.0	0.6952784600987547	0.01498947435821306	1e-06
155.0	0.6961769893605891	0.015102829079157408	1e-06
156.0	0.6966792176640794	0.015076728374594691	1e-06
157.0	0.7001984335633058	0.015145983660366354	1e-06
158.0	0.7030400488109311	0.015198847967485033	1e-06
159.0	0.7020209751057488	0.015157464052067053	1e-06
160.0	0.7042501254558965	0.015351346861743461	1e-06
161.0	0.7040219556493188	0.015432444364411615	1e-06
162.0	0.7022497093510351	0.015417982345076398	1e-06
163.0	0.7010130723060235	0.015385788610449456	1e-06
164.0	0.7014762478083376	0.015377599740739212	1e-06
165.0	0.7037042158325466	0.015323568048176356	1e-06
166.0	0.7108647514041754	0.013927778174531237	1e-06
167.0	0.7096868731158614	0.013945857532239961	1e-06
168.0	0.7084342944265296	0.013950222203620459	1e-06
169.0	0.7069509603994444	0.013948879527282422	1e-06
170.0	0.7083687603089364	0.014046179690682819	1e-06
171.0	0.7087287973483956	0.014047130639851035	1e-06
172.0	0.7072772482039407	0.014032339683987514	1e-06
173.0	0.6946963617516972	0.014245527958594737	1e-06
174.0	0.6940608545467034	0.014217507026853813	1e-06
175.0	0.6931456068752635	0.014190734993896613	1e-06
176.0	0.6934510728779966	0.01432613048855662	1e-06
177.0	0.6941317649627935	0.014321184869960871	1e-06
178.0	0.6937565844400087	0.014216759430780934	1e-06
179.0	0.6949060242251003	0.014316899836918355	1e-06
180.0	0.6934829192497504	0.01429758381416422	1e-06
181.0	0.6940690758195285	0.014274217131744022	1e-06
182.0	0.6955463003154275	0.014398134511727778	1e-06
183.0	0.6942120949325703	0.0143766729156862	1e-06
184.0	0.6869964824451431	0.014606527704586878	1e-06
185.0	0.6856077814499241	0.0146083945132189	1e-06
186.0	0.680757203488709	0.014792323702550337	1e-06
187.0	0.6813346497524809	0.014851645113539178	1e-06
188.0	0.682010193104586	0.014861740579987407	1e-06
189.0	0.6827777758514457	0.014933819030938354	1e-06
190.0	0.6815594595043087	0.014871679934947805	1e-06
191.0	0.6809384191888789	0.014848492198692935	1e-06
192.0	0.6806203099193104	0.01479952368257529	1e-06
193.0	0.6828354682160945	0.014840901798996232	1e-06
194.0	0.686417900217896	0.014651990825852475	1e-06
195.0	0.6800679857176075	0.014748534058049545	1e-06
196.0	0.6796448933579539	0.014720511372698896	1e-06
197.0	0.6813507152380155	0.014753960263996113	1e-06
198.0	0.6798486208095817	0.014738111056316734	1e-06
199.0	0.6783682031849331	0.014716128831825675	1e-06
200.0	0.6771950533010372	0.014689846985015667	1e-06
201.0	0.6758696111782547	0.014665961906911622	1e-06
202.0	0.6780092505877753	0.014793129768192238	1e-06
203.0	0.6768230304285225	0.014767375110527831	1e-06
204.0	0.6800987443973152	0.014880654274303049	1e-06
205.0	0.6787085179995281	0.014747612420951337	1e-06
206.0	0.67736943367133	0.014725076051811179	1e-06
207.0	0.6775099257905777	0.014775687215891398	1e-06
208.0	0.6801613387201031	0.01478348160478445	1e-06
209.0	0.6807256121079335	0.014785219940898469	1e-06
210.0	0.6826864011350275	0.014869712413661284	1e-06
211.0	0.6819169339202599	0.014838282972224937	1e-06
212.0	0.6808323928698377	0.014813528230875454	1e-06
213.0	0.6812406958097633	0.014622356087552274	1e-06
214.0	0.6824819560133835	0.014628158847531604	1e-06
215.0	0.6841738634471954	0.014722150688292817	1e-06
216.0	0.6854348002668385	0.014781762865610672	1e-06
217.0	0.6875984247218837	0.01485810278033941	1e-06
218.0	0.686238775771882	0.014836342102092287	1e-06
219.0	0.6915636586630157	0.014942787978306388	1e-06
220.0	0.6905431945357942	0.014917199235648312	1e-06
221.0	0.6926636613646989	0.01494469740304426	1e-06
222.0	0.6980919283796784	0.015043932418515609	1e-06
223.0	0.7011178842428435	0.015151064468621559	1e-06
224.0	0.7023443869655269	0.015135955614536303	1e-06
225.0	0.7010446582080553	0.015138480083751522	1e-06
226.0	0.6996081008508224	0.01513143967727196	1e-06
227.0	0.699182555851113	0.015166402272622542	1e-06
228.0	0.693957274501742	0.015323953449308255	1e-06
229.0	0.688341543697085	0.015484621849719781	1e-06
230.0	0.6895908300043234	0.015501507246982342	1e-06
231.0	0.6896752981174296	0.0154904543784228	1e-06
232.0	0.6881796628136175	0.015479034926797012	1e-06
233.0	0.6868292596495669	0.015476741781208765	1e-06
234.0	0.6842549181174307	0.015688863653757334	1e-06
235.0	0.686524042105507	0.015753428421732652	1e-06
236.0	0.6868670419111867	0.015740567761545338	1e-06
237.0	0.6903747230523232	0.01578811134437441	1e-06
238.0	0.6906340347907072	0.015771021883186593	1e-06
239.0	0.6935564196999231	0.015843272211308882	1e-06
240.0	0.69267158475486	0.01586107535446614	1e-06
241.0	0.6953040279352509	0.015938934439324905	1e-06
