Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale
173.0	0.7117515732275607	0.014382344883224577	1e-06
174.0	0.7115204325156035	0.014383977763259411	1e-06
175.0	0.7112992135584651	0.014368103836149665	1e-06
176.0	0.7116866003528977	0.014371392172015274	1e-06
177.0	0.7131220532161326	0.014402655346548953	1e-06
178.0	0.7128671737459683	0.01439891638931819	1e-06
179.0	0.7126817857769105	0.014389204400249437	1e-06
180.0	0.7127002625663208	0.014374598407364214	1e-06
181.0	0.7127989897489441	0.014372948606310538	1e-06
182.0	0.7128973461527265	0.014362955196932004	1e-06
183.0	0.7148531603882258	0.014501149028383049	1e-06
184.0	0.7148095173078952	0.014493256205262116	1e-06
185.0	0.7146163434090029	0.01446677784637554	1e-06
186.0	0.7144108101309021	0.014464340788360208	1e-06
187.0	0.7142450548799757	0.014464178078418991	1e-06
188.0	0.7145792484370952	0.01445507153623489	1e-06
189.0	0.7146889039590815	0.014475150023515309	1e-06
190.0	0.7145160032407607	0.014481614995472285	1e-06
191.0	0.7143914465079877	0.014471265078935805	1e-06
192.0	0.714598577684692	0.014457946044221973	1e-06
193.0	0.7144608239359526	0.014447459920919876	1e-06
194.0	0.7144504253008218	0.014434832191779462	1e-06
195.0	0.7144641418772377	0.01442482864164376	1e-06
196.0	0.7145244790892596	0.014410740651990732	1e-06
197.0	0.7147734643995853	0.014434665176901972	1e-06
198.0	0.7145637842259501	0.01443305276285822	1e-06
199.0	0.7149013478595939	0.014348900468035887	1e-06
200.0	0.7146945073173759	0.014346039803367822	1e-06
201.0	0.7159240233576365	0.014325500911808049	1e-06
202.0	0.7162719256094476	0.014309925331008978	1e-06
203.0	0.7162604420187243	0.014298563478995531	1e-06
204.0	0.7161196716939384	0.01429411261488809	1e-06
205.0	0.7163363976270286	0.014314042033811671	1e-06
206.0	0.7161825609403997	0.014306861096648868	1e-06
207.0	0.7159892717605928	0.014303594089712058	1e-06
208.0	0.7164364299994327	0.01428716310769875	1e-06
209.0	0.7162481342459431	0.014280190967946301	1e-06
210.0	0.7161040835927532	0.014267892216904554	1e-06
211.0	0.7159166517762271	0.014265248043857941	1e-06
212.0	0.7157619276811082	0.014259678636847996	1e-06
213.0	0.7157528140152781	0.014247598546166706	1e-06
214.0	0.7165045880338161	0.014231151405832686	1e-06
215.0	0.716337373494252	0.014231026259027115	1e-06
216.0	0.7162720676084955	0.014221905067723905	1e-06
217.0	0.716978670092846	0.014204006471090406	1e-06
218.0	0.7173803029942627	0.014192185474717083	1e-06
219.0	0.7174884334679634	0.014192994268812114	1e-06
220.0	0.7173707433898353	0.014185537321832583	1e-06
221.0	0.7174718596827201	0.01417383931346558	1e-06
222.0	0.7189901806160517	0.014198182855703949	1e-06
223.0	0.7195310049132018	0.014187543417103307	1e-06
224.0	0.7194837265715063	0.014173388733203342	1e-06
225.0	0.7193319311207689	0.014170567808677858	1e-06
226.0	0.719311123129913	0.01416222567020322	1e-06
227.0	0.7205848447835226	0.014195466971197331	1e-06
228.0	0.7204340603212216	0.01418882937006859	1e-06
229.0	0.7208701720140644	0.014177203836902755	1e-06
230.0	0.720910505582771	0.01416640782023235	1e-06
231.0	0.720786138259475	0.014156626668230731	1e-06
232.0	0.7206330760334754	0.014154843286291019	1e-06
233.0	0.720646952050136	0.014152018863324773	1e-06
234.0	0.7206813984637406	0.01414206150672597	1e-06
235.0	0.7206941152177109	0.014135899714602938	1e-06
236.0	0.7209134046561552	0.014129616489363022	1e-06
237.0	0.7207821011590413	0.014132933393884153	1e-06
238.0	0.7210055580772712	0.014125345171182777	1e-06
239.0	0.7225172453836514	0.014211896195151758	1e-06
240.0	0.7224021393797693	0.014201590029602047	1e-06
241.0	0.7344019958172564	0.01449071248602525	1e-06
