Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale
110.0	1.6580703388441655	0.02322091528346806	1e-06
111.0	1.6511741834307758	0.023302423666381605	1e-06
112.0	1.6594186633282608	0.02373029495438562	1e-06
113.0	1.6454748696599646	0.02433285099706644	1e-06
114.0	1.619870740352276	0.023883407166646112	1e-06
115.0	1.4639312296158375	0.022108841469853823	1e-06
116.0	1.4412757233499551	0.022455201558232333	1e-06
117.0	1.451337914397725	0.02296081101581724	1e-06
118.0	1.4361047639624713	0.023690656863673536	1e-06
119.0	1.3853327755111304	0.023623535812083436	1e-06
120.0	1.2815081175473513	0.022779903031478834	1e-06
121.0	1.3089724196675545	0.023149518311298693	1e-06
122.0	1.295339913782275	0.022733743132286807	1e-06
123.0	1.2669505914793804	0.022982780030882673	1e-06
124.0	1.2216741272598997	0.02322187907094092	1e-06
125.0	1.132534061793739	0.022194693933337176	1e-06
126.0	1.1206307815035204	0.022050985306843372	1e-06
127.0	1.1095855333021414	0.021959571631315594	1e-06
128.0	1.0688326934717374	0.022138527673893845	1e-06
129.0	1.057041028333189	0.02200193472839663	1e-06
130.0	1.0459011202137733	0.02186407239586664	1e-06
131.0	1.0443298236422165	0.02193356351450037	1e-06
132.0	1.0336422679825576	0.021807398940263886	1e-06
133.0	1.0245959637161515	0.021680031688245248	1e-06
134.0	1.0148173597301264	0.021555093369555568	1e-06
135.0	1.0287755801022165	0.021693344562302506	1e-06
136.0	1.0414879435334135	0.02167125200892114	1e-06
137.0	1.0339653878389279	0.021561558343282154	1e-06
138.0	1.0341758565532906	0.02144562884133928	1e-06
139.0	1.0244752650264835	0.021212381608933607	1e-06
140.0	1.0183607422938563	0.021183593808687753	1e-06
141.0	1.009539291739828	0.021067363177587145	1e-06
142.0	1.000906442082012	0.02096028450104905	1e-06
143.0	0.999486753881478	0.020907393633046778	1e-06
144.0	0.9930848284595564	0.020807219945021025	1e-06
145.0	0.9215284125056938	0.019759727379372875	1e-06
146.0	0.9165438762265337	0.019675401508039942	1e-06
147.0	0.9184185767604893	0.01974073591559736	1e-06
148.0	0.914188907592919	0.01966947310082024	1e-06
149.0	0.9123101881978596	0.019624311781761796	1e-06
150.0	0.9061513510369845	0.019541287967126248	1e-06
151.0	0.9014971757846012	0.01945915526999814	1e-06
152.0	0.8961047229799416	0.0193727527948765	1e-06
153.0	0.8904665416515778	0.019292925101055364	1e-06
154.0	0.8849817979026187	0.019216351257374902	1e-06
155.0	0.8858452991503061	0.019192675882771633	1e-06
156.0	0.8825916353208921	0.019147530854404758	1e-06
157.0	0.877486671286986	0.019071077775323086	1e-06
158.0	0.876685498688198	0.019111001757397883	1e-06
159.0	0.89432141925359	0.019344812488335156	1e-06
160.0	0.8905510314303657	0.019270115296811472	1e-06
161.0	0.8857438840301061	0.01919555725889405	1e-06
162.0	0.8811802813130203	0.019143786367318706	1e-06
163.0	0.87639259421533	0.019072528350863316	1e-06
164.0	0.8718862174464068	0.019016953119011564	1e-06
165.0	1.0420650742915123	0.021676131031237663	1e-06
166.0	0.9280173089242867	0.021945438879418903	1e-06
167.0	0.8443183269445096	0.02225901766889477	1e-06
168.0	0.6551187802505922	0.016554891284864683	1e-06
169.0	0.6020168541553228	0.016647297499269426	1e-06
170.0	0.5773614648685959	0.01705155425776071	1e-06
171.0	0.5762028935666591	0.01683298201034445	1e-06
172.0	0.574116134426445	0.01679079521922434	1e-06
173.0	0.5481142542181635	0.016668643621985106	1e-06
174.0	0.5296762331916917	0.01705935549636658	1e-06
175.0	0.5007130515638702	0.016731655800111784	1e-06
176.0	0.5053496095716045	0.016816775422618266	1e-06
177.0	0.49515467299001487	0.01713841652453748	1e-06
178.0	0.4860129623452125	0.017565399885613654	1e-06
179.0	0.47020730444047665	0.017781004322503846	1e-06
180.0	0.4613964352095429	0.01755092557383088	1e-06
181.0	0.47268882957766445	0.017952020780210007	1e-06
182.0	0.4708027531453267	0.01790799175777785	1e-06
183.0	0.4689305091216672	0.017864048051771414	1e-06
184.0	0.4651623910883386	0.018180556810178338	1e-06
185.0	0.46778853498746076	0.01850862274996272	1e-06
186.0	0.4666030953667524	0.018480180959982325	1e-06
187.0	0.46880743399673547	0.018925451998140438	1e-06
188.0	0.4670094947459272	0.018882741697286775	1e-06
189.0	0.4652013315839592	0.019279698053283206	1e-06
190.0	0.4627318072277594	0.019589935072260933	1e-06
191.0	0.47090411996151	0.01998590803139557	1e-06
192.0	0.4741446388909983	0.02045072319301017	1e-06
193.0	0.47053839921873225	0.020741930369424857	1e-06
194.0	0.4806702749910787	0.021208561563914735	1e-06
195.0	0.48104990098818373	0.02155515176331271	1e-06
196.0	0.4814216188320921	0.02170685954771426	1e-06
197.0	0.46705489670552025	0.021325529695030748	1e-06
198.0	0.47495182404906866	0.021711648728758637	1e-06
199.0	0.4724727283663916	0.02165265843503016	1e-06
200.0	0.47020485688566893	0.021588491937584012	1e-06
201.0	0.4678786080924827	0.021532797662277316	1e-06
202.0	0.47136767257965106	0.021695696301618526	1e-06
203.0	0.48237851018475136	0.02192303347501646	1e-06
204.0	0.4911994489090165	0.020672258585055694	1e-06
205.0	0.48937596008102147	0.020900935210719496	1e-06
206.0	0.48714853838604066	0.020850322085601523	1e-06
207.0	0.4861715078552208	0.02082936498832961	1e-06
208.0	0.49360098897591365	0.02079734105821086	1e-06
209.0	0.49106901508865014	0.020740104384895822	1e-06
210.0	0.48858153721496944	0.020683577982638073	1e-06
211.0	0.48611047843705735	0.0206269712966468	1e-06
212.0	0.4835863472828148	0.020564104327566918	1e-06
213.0	0.4835313035131724	0.020812323568875017	1e-06
214.0	0.48214459978172686	0.02078226279968091	1e-06
215.0	0.48163226519249214	0.020771745264483138	1e-06
216.0	0.4834659971695864	0.020774153756980985	1e-06
217.0	0.48163934767060657	0.020714956094092143	1e-06
218.0	0.47976084226877685	0.020649139322469624	1e-06
219.0	0.4849774201902093	0.020401196928092693	1e-06
220.0	0.4827861169169585	0.020336694250369457	1e-06
221.0	0.5058077646517609	0.020806891368873308	1e-06
222.0	0.5032536270310881	0.020748414675133234	1e-06
223.0	0.5006858370818578	0.02068682325400383	1e-06
224.0	0.49852897484592174	0.02063911257872281	1e-06
225.0	0.49614615930336176	0.02058432829177664	1e-06
226.0	0.49332994204726816	0.02064280512493687	1e-06
227.0	0.49175801756346377	0.02060944301337167	1e-06
228.0	0.48592243122699497	0.02047773078177022	1e-06
229.0	0.48356529577156826	0.020419525823409588	1e-06
230.0	0.4812433542277914	0.02036366186467325	1e-06
231.0	0.4790975350821206	0.020314271813025316	1e-06
232.0	0.476859301186363	0.020260647655439827	1e-06
233.0	0.474940940123851	0.020217123434562403	1e-06
234.0	0.5087020458857688	0.02078775802061035	1e-06
235.0	0.5362662374686799	0.019903861168726625	1e-06
236.0	0.4996598886826641	0.018258863056678936	1e-06
237.0	0.500215782892651	0.01827612514181386	1e-06
238.0	0.49846350701096886	0.01824088179659767	1e-06
239.0	0.49810494432552954	0.018313368028982917	1e-06
240.0	0.49656189914069404	0.018283523430522884	1e-06
241.0	0.4960485178975569	0.01842568869614224	1e-06
